,dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
34,67799189799869312,67799189799869312,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03345866+2331486,J033458.67+233148.1,53.74443653264824,23.530147214864428,8.777798,8.981176,8.477288,7.09486561955451,0.023244549,1.1534898,5760446.044247977,1424.9241,248,8.786226,8.964191,8.465299,139.80089,140.24608,140.67407,139.60123,140.17851,140.60703,6376932321772175442,13.6204,0.0064,0,6376932321772175442,16.4536,0.0441,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03345866+2331486,8.11,0.024,8.02,0.015,7.957,0.023,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
35,64837242912474624,64837242912474624,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,                ,J034329.25+224404.5,55.87202758227465,22.73481540904146,8.874772,9.068622,8.481414,7.532518558405384,0.022165086,1.0980439,5258270.113530715,1599.747,211,8.88526,9.04409,8.44839,131.82253,132.1593,132.51147,131.75397,132.0849,132.38902,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,                ,,     ,,     ,,     ,   ,-32768,-32768,   ,-32768,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
36,64879402312818944,64879402312818944,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03445123+2316082,J034451.25+231607.6,56.21348112643838,23.26892132265814,8.877219,9.099882,8.545056,7.394624876379964,0.018698333,0.9805125,5254315.166036544,947.3212,248,8.886077,9.084315,8.53639,134.37906,134.64322,134.95071,134.248,134.59476,134.96614,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03445123+2316082,8.184,0.023,8.006,0.024,7.984,0.033,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
37,65188090203295744,65188090203295744,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03450528+2342097,J034505.29+234209.1,56.27201450777628,23.702672152288045,8.880561,9.098552,8.554127,7.47060055813846,0.019710807,1.1877493,5243714.100935173,1364.8075,264,8.888269,9.08254,8.5459,132.96368,133.29091,133.58922,132.93849,133.2459,133.58226,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03450528+2342097,8.205,0.027,8.041,0.018,8.0,0.021,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
38,65308418007467648,65308418007467648,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03560387+2213371,J035603.89+221336.5,59.01616173258243,22.226970496525784,8.971042,9.2132635,8.610894,8.179261177827511,0.01589099,0.8850469,4824307.604915285,997.37573,364,8.97878,9.19639,8.60474,121.460236,121.70193,121.93233,121.52974,121.71564,121.958786,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03560387+2213371,8.161,0.024,8.006,0.026,7.986,0.026,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
39,66969676998824576,66969676998824576,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03510634+2535409,J035106.35+253540.4,57.77640276697393,25.59469363326868,9.005671,9.25625,8.632282,7.309821489243173,0.01884424,0.89512056,4672538.091226358,749.34283,482,9.013485,9.2411585,8.625974,135.84555,136.20227,136.63126,135.91058,136.21472,136.60359,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03510634+2535409,8.214,0.023,8.045,0.020,8.009,0.020,AAA,112,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
40,64930495244783616,64930495244783616,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03493272+2322494,J034932.73+232249.0,57.38635443768626,23.38040113489341,9.027333,9.267399,8.671288,7.231276897025075,0.020891242,1.1984136,4581388.2393151745,954.5403,405,9.034874,9.25158,8.664315,137.33115,137.63101,137.95439,137.27763,137.62769,137.98196,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03493272+2322494,8.258,0.021,8.097,0.024,8.036,0.023,AAA,111,111,000,1,J034932.73+232249.0,8.023,0.023,8.042,0.02,8.021,0.021,8.17,0.356,0000,0,AAAB,0000,                            ,,,,        ,
41,65027595864800000,65027595864800000,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03420472+2251307,J034204.73+225130.3,55.51968240633869,22.858556782091117,9.049635,9.310475,8.668248,7.451380363496461,0.018865816,1.1695522,4488543.464738824,924.5746,264,9.057103,9.293049,8.661972,133.35136,133.63297,133.9501,133.29851,133.58911,133.97052,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03420472+2251307,8.236,0.019,8.033,0.023,8.002,0.029,AAA,111,111,ss0,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
42,65120470237460480,65120470237460480,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03412295+2329130,J034122.98+232912.4,55.345696706443846,23.48693627739958,9.06211,9.308298,8.702161,7.4801116586688075,0.017506294,0.98665714,4437613.443015788,1079.0682,266,9.069493,9.289895,8.691947,132.76454,133.12492,133.48404,132.81126,133.09572,133.35164,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03412295+2329130,8.279,0.021,8.178,0.020,8.094,0.015,AAA,111,111,000,1,J034122.98+232912.4,8.036,0.024,8.051,0.019,8.053,0.022,8.099,0.335,0000,0,AAAB,0000,                            ,,,,        ,
43,65225611037551360,65225611037551360,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03463932+2406116,J034639.34+240611.0,56.66388958845984,24.103203196908957,9.191837,9.449069,8.818689,7.360921813307845,0.020525496,1.0005049,3936668.220225527,789.9927,241,9.199545,9.431398,8.808819,134.81209,135.23367,135.57634,134.88446,135.26483,135.60208,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03463932+2406116,8.432,0.023,8.23,0.023,8.191,0.013,AAA,112,111,000,1,J034639.34+240611.0,8.122,0.023,8.142,0.019,8.161,0.024,8.281,0.378,0000,0,AAAC,0000,                            ,,,,        ,
44,64952829074688896,64952829074688896,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03463999+2306373,J034640.01+230636.6,56.66665410968811,23.110331912505536,9.288032,9.552181,8.9032,7.391158486799486,0.020554867,1.1259955,3603258.454742098,768.5801,206,9.295629,9.536065,8.894408,134.23071,134.62738,134.98997,134.47101,134.84721,135.22737,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03463999+2306373,8.473,0.026,8.28,0.018,8.243,0.024,AAA,111,111,000,1,J034640.01+230636.6,8.191,0.023,8.206,0.02,8.173,0.023,7.802,0.203,0000,0,AAAB,0000,                            ,,,,        ,
45,63052048347383168,63052048347383168,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03450166+1933337,J034501.67+193333.2,56.25692503791641,19.559368008882128,9.295419,9.574016,8.887671,7.392478723407379,0.022814885,1.1237687,3579200.9374710666,703.00714,247,9.302901,9.558643,8.880217,134.3354,134.74515,135.23775,134.15816,134.67142,135.13608,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03450166+1933337,8.404,0.021,8.225,0.031,8.152,0.021,AAA,111,111,000,1,J034501.67+193333.2,8.1,0.023,8.106,0.02,8.091,0.024,7.848,0.235,0000,0,AAAB,0000,                            ,,,,        ,
46,64808204638390912,64808204638390912,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03463839+2255112,J034638.40+225510.7,56.659967510962026,22.91977775966553,9.299754,9.571235,8.906454,7.1525685788631295,0.020364206,1.0373341,3568086.9124099896,897.1289,216,9.306278,9.554723,8.897336,138.78935,139.13623,139.53265,138.77655,139.17662,139.53305,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03463839+2255112,8.479,0.024,8.291,0.023,8.153,0.023,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
47,66655560269868544,66655560269868544,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03525347+2442565,J035253.48+244256.1,58.222826747315665,24.71573128536183,9.335321,9.596398,8.948842,7.35145204021169,0.019859549,1.0172889,3453837.085045208,829.99994,396,9.341612,9.580916,8.942785,135.01677,135.42722,135.85231,135.0592,135.44296,135.84082,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03525347+2442565,8.517,0.026,8.303,0.038,8.259,0.024,AAA,111,111,000,1,J035253.48+244256.1,8.243,0.023,8.257,0.02,8.257,0.023,8.197,0.261,0000,0,AAAB,1100,                            ,,,,        ,
48,64739248940235392,64739248940235392,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03445892+2201568,J034458.93+220156.4,56.24551018413703,22.032451985552743,9.354343,9.627954,8.956987,7.135003545664876,0.022089964,1.0530045,3389452.4661376695,772.6384,247,9.362043,9.612339,8.948181,139.05869,139.53027,139.96448,139.17668,139.51883,139.8619,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03445892+2201568,8.52,0.018,8.349,0.033,8.278,0.019,AAA,112,111,000,1,J034458.93+220156.4,8.203,0.023,8.233,0.02,8.24,0.023,8.24,0.349,0000,0,AAAB,0000,                            ,,,,        ,
49,68310561489710336,68310561489710336,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03425511+2429350,J034255.12+242934.5,55.72964216208145,24.493069338329303,9.363033,9.634545,8.969191,7.270583160634106,0.021176837,1.0204512,3362830.44621788,651.4658,236,9.3706045,9.61723,8.960799,136.5517,136.88808,137.28056,136.56558,136.91078,137.35966,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03425511+2429350,8.514,0.019,8.325,0.031,8.263,0.020,AAA,111,111,000,1,J034255.12+242934.5,8.217,0.024,8.239,0.02,8.204,0.022,8.218,0.322,0000,0,AAAB,0000,                            ,,,,        ,
50,66729261908482048,66729261908482048,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03471005+2416360,J034710.06+241635.4,56.791890829728814,24.27665139182862,9.368323,9.63394,8.98248,7.357064223916837,0.02060636,1.0107602,3344330.234965576,726.26025,179,9.376594,9.618052,8.972963,134.87303,135.25569,135.70468,134.91849,135.34683,135.7012,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03471005+2416360,8.533,0.026,8.329,0.036,8.282,0.024,AAA,111,111,000,1,J034710.06+241635.4,8.247,0.023,8.253,0.019,8.23,0.026,7.728,0.213,0000,0,AAAB,0000,                            ,,,,        ,
51,65090680344356992,65090680344356992,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03434286+2335412,J034342.89+233540.6,55.92865562895237,23.594780149207978,9.42555,9.708538,9.013949,7.392698468900249,0.124525756,6.012103,3182614.464833794,1279.2567,217,9.430407,9.689258,9.003955,132.44643,134.7609,137.16666,132.65219,134.88823,136.92659,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03434286+2335412,8.535,0.021,8.316,0.017,8.233,0.026,AAA,111,111,000,1,J034342.89+233540.6,8.209,0.022,8.222,0.021,8.121,0.025,8.263,0.297,0000,0,AAAB,0000,                            ,,,,        ,
52,68097020012324352,68097020012324352,Pleiades,Pleiades             ,0.005,7.364,-9223372036854775808,-9223372036854775808,03340731+2420402,J033407.32+242039.5,53.53046175337493,24.34444520643399,9.426758,9.710587,9.022453,7.368017028297914,0.018027972,1.052103,3172995.5850498183,694.8951,231,9.433693,9.692336,9.011402,134.7371,135.08064,135.45927,134.79485,135.09126,135.44409,-9223372036854775808,,,-32768,6376932321772177879,19.0797,0.1294,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03340731+2420402,8.553,0.034,8.312,0.021,8.274,0.018,AAA,112,111,000,1,J033407.32+242039.5,8.27,0.024,8.277,0.021,8.256,0.026,8.531,0.484,0000,0,AAAC,0000,                            ,,,,        ,
