,dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
61,5536984396770197376,5536984396770197376,NGC2451 ,NGC2451              ,0.005,5.163,30189489,-9223372036854775808,07361997-4013564,J073619.95-401356.2,114.08322651350463,-40.23234507912312,13.585983,14.401299,12.708683,5.51417500041004,0.015810633,1.4502332,71327.65046821708,107.09686,399,13.554222,14.353596,12.677944,179.85423,180.32256,180.78436,179.82451,180.27748,180.79851,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,4,0.0306,17.1033,0,0,2,0.0606,16.5449,2,0,5,14.4325,0.0164,2,0,3,13.6449,0.0131,3,3,6,12.9882,0.0097,3,4,7,12.7489,0.0099,07361997-4013564,11.559,0.023,10.913,0.023,10.752,0.021,AAA,222,111,000,1,J073619.95-401356.2,10.683,0.023,10.669,0.02,10.661,0.075,9.146,,0000,0,AAAU,0011,                            ,,,,        ,
62,5538530756801143808,5538530756801143808,NGC2451 ,NGC2451              ,0.005,5.163,38033280,-9223372036854775808,07473397-3848194,J074733.94-384819.2,116.8915375310781,-38.80539183941102,13.803399,14.623923,12.906235,5.197456373146622,0.012592141,1.0108794,57871.740530502815,91.803604,392,13.7812,14.604997,12.891883,190.71683,191.15768,191.6608,190.6315,191.08875,191.53989,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,3,0.0348,17.2172,0,0,4,0.0276,16.8188,0,0,4,14.6799,0.0417,0,4,4,13.9155,0.0289,0,0,5,13.2476,0.0112,0,0,6,12.9392,0.0088,07473397-3848194,11.775,0.023,11.127,0.022,10.967,0.023,AAA,222,111,000,1,J074733.94-384819.2,10.819,0.023,10.81,0.021,10.966,0.116,8.946,,0000,0,AABU,0011,                            ,,,,        ,
63,5586944109195874048,5586944109195874048,NGC2451 ,NGC2451              ,0.005,5.163,31172203,-9223372036854775808,07415564-3719411,J074155.63-371940.9,115.48186183017641,-37.32808964897994,13.88943,14.744536,12.973918,5.108015702618818,0.013580527,1.0415531,53688.92553804898,61.052185,415,13.862655,14.7132635,12.949887,193.96797,194.4887,195.01482,193.908,194.42297,194.89977,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,3,14.8348,0.013,0,0,4,13.9762,0.0185,0,0,4,13.2943,0.0065,0,0,5,12.9913,0.0051,07415564-3719411,11.743,0.023,11.085,0.022,10.921,0.019,AAA,222,111,000,1,J074155.63-371940.9,10.849,0.023,10.86,0.02,10.812,0.083,8.83,,dd00,0,AAAU,0011,                            ,,,,        ,
64,5539357967499516288,5539357967499516288,NGC2451 ,NGC2451              ,0.005,5.163,39118356,-9223372036854775808,07512093-3641400,J075120.90-364139.8,117.8371839945789,-36.69445871268183,13.898547,14.7272625,13.002536,5.068102377662921,0.013055838,0.95554394,52965.309212293105,51.00991,428,13.877388,14.69585,12.980666,195.47974,195.99718,196.547,195.4552,195.94928,196.57056,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,3,0,4,14.8343,0.0145,3,0,4,14.0269,0.0178,3,0,4,13.3528,0.0102,3,0,5,13.047,0.0122,07512093-3641400,11.785,0.026,11.132,0.028,10.968,0.023,AAA,222,111,000,1,J075120.90-364139.8,10.879,0.023,10.864,0.02,10.893,0.09,9.123,,0000,1,AAAU,0000,                            ,,,,        ,
65,5538422248745785216,5538422248745785216,NGC2451 ,NGC2451              ,0.005,5.163,37962199,-9223372036854775808,07471641-3900511,J074716.39-390050.9,116.8183976372139,-39.01418401642944,14.036417,14.91963,13.103176,5.194279811794511,0.014393017,1.0176281,46904.77863482044,96.96473,363,14.009324,14.887104,13.074726,190.66971,191.21213,191.76663,190.78172,191.3494,191.75002,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,4,0.0328,17.6178,0,0,3,0.0225,17.1971,0,0,2,14.9994,0.0076,0,0,4,14.1911,0.0214,0,3,6,13.3938,0.0149,0,0,5,13.0698,0.0093,07471641-3900511,11.814,0.023,11.173,0.022,11.033,0.023,AAA,222,111,000,1,J074716.39-390050.9,10.926,0.023,10.901,0.02,10.771,0.079,8.961,,0000,0,AAAU,0011,                            ,,,,        ,
66,5587035952775808128,5587035952775808128,NGC2451 ,NGC2451              ,0.005,5.163,31203389,-9223372036854775808,07401130-3719361,J074011.28-371935.9,115.0470785707417,-37.32669397550874,14.04866,14.98926,13.07384,5.242653387166549,0.013647059,1.1309721,45866.868461053746,47.990864,403,14.033619,14.964696,13.056514,188.95964,189.44008,189.88399,189.08186,189.55614,190.03166,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,1,0.0286,17.7995,-32768,-2147483648,0,,,0,0,3,15.0316,0.0072,0,0,4,14.174,0.0164,0,0,4,13.3498,0.0113,0,0,6,13.0109,0.0047,07401130-3719361,11.793,0.027,11.141,0.026,10.951,0.023,AAA,222,111,000,1,J074011.28-371935.9,10.825,0.023,10.778,0.02,10.689,0.071,8.787,,hh00,0,AAAU,0011,                            ,,,,        ,
67,5585517836454314368,5585517836454314368,NGC2451 ,NGC2451              ,0.005,5.163,31120135,-9223372036854775808,07371128-3737526,J073711.27-373752.5,114.29703769290636,-37.63130005500057,14.096036,14.994327,13.165655,5.154253604403109,0.01442579,0.9696211,44226.734508321235,35.571033,392,14.073154,14.960976,13.141382,192.22968,192.72525,193.22424,192.22919,192.6851,193.1725,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,2,0.0461,17.8261,-32768,-2147483648,0,,,0,0,4,15.1343,0.0184,0,3,4,14.2629,0.0177,0,0,5,13.474,0.0139,0,0,6,13.1889,0.0107,07371128-3737526,11.968,0.024,11.293,0.023,11.089,0.023,AAA,222,111,000,1,J073711.27-373752.5,11.022,0.023,11.033,0.021,10.848,0.088,8.586,,0000,0,AAAU,0011,                            ,,,,        ,
68,5537843836912034560,5537843836912034560,NGC2451 ,NGC2451              ,0.005,5.163,37995111,-9223372036854775808,07564810-3907552,J075648.07-390755.0,119.20042302789543,-39.131991807018096,14.170154,15.194505,13.159448,5.174234018496016,0.015359409,1.1161371,40935.05787498455,24.724678,385,14.157128,15.177692,13.146738,191.17427,191.83302,192.4131,191.21408,191.782,192.36407,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,3,15.3131,0.0065,0,0,3,14.4147,0.0095,0,0,3,13.4737,0.0094,0,0,4,13.0863,0.0083,07564810-3907552,11.797,0.024,11.17,0.025,10.955,0.021,AAA,222,111,000,1,J075648.07-390755.0,10.876,0.023,10.827,0.021,10.871,0.114,9.171,,0000,0,AABU,0000,                            ,,,,        ,
69,5538646823994551424,5538646823994551424,NGC2451 ,NGC2451              ,0.005,5.163,30363748,-9223372036854775808,07452475-3831034,J074524.73-383103.1,116.35314823728272,-38.51760701994125,14.173049,15.114784,13.207579,5.23209803106891,0.014302848,1.1430671,41155.22773290571,63.34573,416,14.151304,15.08542,13.18531,189.57669,189.9784,190.43425,189.31796,189.80562,190.2603,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,2,0.0766,17.7059,0,0,1,0.0278,17.3721,2,0,3,15.1449,0.0062,3,0,2,14.3148,0.0077,3,0,3,13.4909,0.0063,2,0,4,13.1409,0.0057,07452475-3831034,11.904,0.024,11.227,0.023,11.088,0.023,AAA,222,111,000,1,J074524.73-383103.1,10.917,0.023,10.881,0.02,10.828,0.081,9.276,0.534,0000,0,AAAC,0011,                            ,,,,        ,
70,5586786397996808192,5586786397996808192,NGC2451 ,NGC2451              ,0.005,5.163,31096217,-9223372036854775808,07400691-3812590,                   ,115.02871875804675,-38.216396041043225,14.30273,15.267019,13.303441,5.150367320779795,0.014935912,0.980496,36109.59535613717,21.555353,414,14.29331,15.249139,13.292042,192.3795,192.90894,193.50766,192.34845,192.91656,193.36624,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,1,0.0141,18.0214,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,3,14.4523,0.0163,2,0,4,13.5462,0.0306,2,0,5,13.1998,0.0371,07400691-3812590,11.987,0.039,11.36,0.047,11.012,0.029,EEE,222,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
