,dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
10,3311000119668435200,3311000119668435200,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,-9223372036854775808,04220349+1404379,J042203.62+140437.7,65.51465891588992,14.077198034741576,5.6299763,5.812982,5.3935313,22.026938316127616,0.07466744,1.8872856,104051555.31408165,85366.41,185,5.6442456,5.798195,5.3713865,45.156193,45.303387,45.45094,45.183216,45.333595,45.49265,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,04220349+1404379,5.052,0.023,5.016,0.021,4.96,0.017,EAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
11,145391484855481344,145391484855481344,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,-9223372036854775808,04280078+2137117,J042800.85+213711.2,67.00326165240412,21.61990296141524,5.6432056,5.798594,5.430776,20.158816761462322,0.05548979,0.9711737,102805912.7714222,42692.504,364,5.6573215,5.7874646,5.4138436,49.35987,49.504044,49.630238,49.328156,49.495037,49.6384,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,04280078+2137117,5.163,0.017,5.103,0.017,5.055,0.018,EAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
12,49729231594420096,49729231594420096,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,-9223372036854775808,04004874+1811383,J040048.87+181138.0,60.20319248034305,18.19400140845018,5.790159,5.972767,5.5273857,21.85669141594702,0.042020794,1.015157,89810576.71699959,36665.633,372,5.804048,5.9629292,5.515528,45.5606,45.663815,45.76339,45.597485,45.685665,45.76194,-9223372036854775808,,,-32768,6376967493259362516,13.4786,0.007,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,04004874+1811383,5.236,0.019,5.077,0.031,5.047,0.016,EAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
13,47965443143743488,47965443143743488,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,1237673328155099376,04245711+1902314,J042457.20+190231.1,66.23803150959431,19.04200909622867,5.8676805,6.0846605,5.560669,21.338379524598544,0.23165676,6.943238,83658017.3436215,31284.055,338,5.881098,6.0735607,5.5433846,46.349606,46.768204,47.26496,46.205902,46.66263,47.18253,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,04245711+1902314,5.168,0.037,5.044,0.021,4.984,0.016,EAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
14,43615122310787840,43615122310787840,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,-9223372036854775808,03531002+1719373,J035310.14+171937.2,58.2918591314375,17.327085352845007,5.8682837,6.06532,5.589691,23.1939200794336,0.031118443,0.8862785,83435305.57318626,28014.203,365,5.883992,6.0531483,5.576332,42.987083,43.039528,43.096935,42.958675,43.039658,43.10928,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,03531002+1719373,5.254,0.026,5.161,0.042,5.091,0.018,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
15,3312136499294830848,3312136499294830848,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,1237673326542716984,04154626+1524025,J041546.35+152402.3,63.942851972500094,15.400696071216995,6.203033,6.4273896,5.8899236,21.303677442165004,0.030425297,0.96104157,61286645.087074175,19137.9,188,6.218952,6.410595,5.878536,46.775223,46.848995,46.91054,46.792747,46.851265,46.929173,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,04154626+1524025,5.514,0.034,5.401,0.024,5.326,0.016,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
16,3285426613077584384,3285426613077584384,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,-9223372036854775808,04320481+0524359,J043204.87+052436.1,68.02003578570594,5.410041157304531,6.2509503,6.4862223,5.917837,23.10894339681868,0.02776059,0.9502784,58589989.0577341,13113.607,349,6.2678084,6.4707904,5.910935,43.13944,43.20509,43.267212,43.159447,43.20794,43.25824,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,04320481+0524359,5.593,0.024,5.385,0.020,5.333,0.021,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
17,3408463510414294784,3408463510414294784,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,-9223372036854775808,04545835+1929075,J045458.41+192907.1,73.7431736480586,19.48538692192711,6.274106,6.4422417,6.0349674,15.979091294904975,0.027645564,0.8730348,57394110.97152438,12347.349,450,6.2901983,6.428602,6.0280366,62.32743,62.44197,62.556026,62.36026,62.44784,62.56439,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,04545835+1929075,5.736,0.026,5.658,0.017,5.623,0.018,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
18,3311024789960504576,3311024789960504576,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,-9223372036854775808,04213478+1424352,                   ,65.39497888880985,14.409788992670924,6.48186,6.7146454,6.1613097,20.67979693450329,0.027044397,1.0944234,47351851.17645949,12825.233,231,6.4990244,6.697193,6.1483593,48.222733,48.285164,48.35771,48.215496,48.27119,48.323757,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,04213478+1424352,5.784,0.023,5.666,0.033,5.595,0.018,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
19,46975436002187136,46975436002187136,Hyades  ,Hyades               ,0.065,21.052,-9223372036854775808,-9223372036854775808,04104233+1825236,J041042.44+182523.3,62.67651214887668,18.423254164784627,6.4867163,6.722688,6.157047,21.412299104141248,0.02434263,0.86649096,47203357.77298644,13873.952,235,6.5024347,6.706495,6.1467094,46.565025,46.610634,46.66927,46.572727,46.62402,46.685333,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,04104233+1825236,5.795,0.020,5.625,0.020,5.572,0.021,AAA,111,111,000,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
